PID, SyscallID, Syscall, RDI, RSI, RDX, R10, R8, R9
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
501, 228, clock_gettime, 1, 3968240864, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 0, 0
501, 202, futex, 2544328, 129, 1, 0, 0, 0
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 0
501, 281, epoll_pwait, 6, 3934406464, 128, 0, 0, 0
501, 228, clock_gettime, 1, 3934407824, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3934407984, 4294967295, 1528680576, 65544, 0
501, 24, sched_yield, 0, 4, 3009867392, 1528680576, 65544, 0
501, 35, nanosleep, 3968240952, 0, 0, 0, 0, 0
501, 202, futex, 3009867392, 129, 1, 0, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 0, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98112, 0
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98112, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98113, 0
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98113, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98113, 0
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 4, 5
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98113, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98114, 0
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 4, 5
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 2992777221, 2
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 0, 128
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 128
501, 228, clock_gettime, 1, 3934407952, 4294967295, 1528680576, 0, 128
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 128
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98114, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98114, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98114, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98115, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 98115, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 98115, 0
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 25096, 4294967295
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 0, 4294967295
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 46, 4294967295
501, 228, clock_gettime, 1, 3968240864, 4294967295, 1528680576, 98115, 0
501, 202, futex, 3009872592, 128, 0, 3968240856, 0, 0
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 46, 4294967295
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 4, 452928
501, 228, clock_gettime, 0, 3934408144, 4294967295, 1528680576, 4, 452928
501, 228, clock_gettime, 1, 3934408144, 4294967295, 1528680576, 4, 452928
501, 281, epoll_pwait, 6, 3934406472, 128, 0, 0, 452928
501, 228, clock_gettime, 1, 3934407840, 4294967295, 1528680576, 0, 452928
501, 202, futex, 3009872592, 129, 1, 0, 0, 0
501, 24, sched_yield, 3009872592, 4, 3009872336, 3968240856, 0, 0
501, 202, futex, 3009872336, 128, 2, 0, 0, 0
501, 202, futex, 3009872336, 129, 1, 0, 0, 0
501, 202, futex, 3009872336, 129, 1, 0, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 0, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 4211072, 0
501, 228, clock_gettime, 1, 3934408000, 4294967295, 1528680576, 0, 0
501, 228, clock_gettime, 1, 3968240960, 4294967295, 1528680576, 4211072, 0
501, 35, nanosleep, 3968240952, 0, 0, 1528680576, 4211072, 0
501, 202, futex, 2544328, 128, 0, 0, 0, 0
501, 228, clock_gettime, 1, 3968240864, 4294967295, 1528680576, 4211072, 0
501, 202, futex, 3009872592, 128, 0, 3968240856, 0, 0
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
730, 228, clock_gettime, 1, 4278279552, 4294967295, 3664957568, 0, 28129000
730, 1, write, 5, 4278279496, 8, 3664957568, 0, 28136000
730, 228, clock_gettime, 1, 4269886832, 4294967295, 3664957568, 0, 0
730, 0, read, 5, 4269886824, 8, 3664957568, 0, 0
730, 7, poll, 4269886848, 2, 10000, 3664957568, 0, 0
730, 7, poll, 4278279544, 1, 5000, 3664957568, 0, 28136000
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
730, 228, clock_gettime, 1, 4278279552, 4294967295, 3664957568, 0, 28136000
730, 1, write, 5, 4278279496, 8, 3664957568, 0, 28143000
730, 228, clock_gettime, 1, 4269886832, 4294967295, 3664957568, 0, 0
730, 0, read, 5, 4269886824, 8, 3664957568, 0, 0
730, 7, poll, 4269886848, 2, 10000, 3664957568, 0, 0
730, 7, poll, 4278279544, 1, 5000, 3664957568, 0, 28143000
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
462, 262, newfstatat, 4294967196, 1431220703, 4160884080, 0, 1458322688, 16
462, 262, newfstatat, 4294967196, 1454973641, 4160875360, 0, 2, 1600
462, 262, newfstatat, 4294967196, 1454973650, 4160875504, 0, 2, 1600
462, 262, newfstatat, 4294967196, 1454973663, 4160875648, 0, 2, 1600
462, 262, newfstatat, 4294967196, 4160876192, 4160875792, 0, 108, 0
462, 262, newfstatat, 4294967196, 4160876192, 4160875792, 0, 100, 0
462, 230, clock_nanosleep, 0, 0, 4160884416, 4160884416, 32, 16
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
730, 228, clock_gettime, 1, 4278279552, 4294967295, 3664957568, 0, 28143000
730, 1, write, 5, 4278279496, 8, 3664957568, 0, 28150000
730, 228, clock_gettime, 1, 4269886832, 4294967295, 3664957568, 0, 0
730, 0, read, 5, 4269886824, 8, 3664957568, 0, 0
730, 7, poll, 4269886848, 2, 10000, 3664957568, 0, 0
730, 7, poll, 4278279544, 1, 5000, 3664957568, 0, 28150000
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
434, 228, clock_gettime, 0, 1649712560, 4294967295, 1649889408, 0, 2052037600
434, 228, clock_gettime, 1, 1649712560, 4294967295, 1649889408, 0, 2052037600
434, 228, clock_gettime, 7, 1649712560, 4294967295, 1649889408, 1, 2052037600
434, 0, read, 14, 1649712592, 8, 1649889408, 0, 2052037600
434, 41, socket, 1, 524290, 0, 1649712416, 0, 2052037600
434, 55, getsockopt, 12, 1, 7, 1649712240, 1649712236, 12
434, 54, setsockopt, 12, 1, 7, 1649712244, 4, 12
434, 55, getsockopt, 12, 1, 7, 1649712240, 1649712236, 12
434, 54, setsockopt, 12, 1, 32, 1649712244, 4, 12
434, 102, getuid, 1092343559, 1, 0, 1649712244, 4, 12
434, 107, geteuid, 1092343559, 1, 0, 1649712244, 4, 12
434, 104, getgid, 1092343559, 1, 0, 1649712244, 4, 12
434, 108, getegid, 1092343559, 1, 0, 1649712244, 4, 12
434, 46, sendmsg, 12, 1649712352, 16384, 1649712244, 0, 12
1, 228, clock_gettime, 0, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 1, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 7, 769370176, 4294967295, 769597568, 1, 3300755601
1, 47, recvmsg, 16, 769362976, 1073741920, 0, 0, 2091537144
1, 257, openat, 4294967196, 769362688, 524288, 0, 0, 1
1, 262, newfstatat, 24, 1540693206, 769362160, 4096, 1540909984, 1
434, 3, close, 12, 1649712352, 2, 1649712244, 0, 12
434, 286, timerfd_settime, 6, 1, 1649712560, 0, 0, 12
434, 41, socket, 1, 524290, 0, 1649712160, 0, 12
434, 55, getsockopt, 12, 1, 7, 1649711984, 1649711980, 12
434, 54, setsockopt, 12, 1, 7, 1649711988, 4, 12
1, 0, read, 24, 2091756144, 1024, 4096, 0, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
434, 55, getsockopt, 12, 1, 7, 1649711984, 1649711980, 12
434, 54, setsockopt, 12, 1, 32, 1649711988, 4, 12
434, 102, getuid, 2052060736, 1, 0, 1649711988, 4, 12
434, 107, geteuid, 2052060736, 1, 0, 1649711988, 4, 12
434, 104, getgid, 2052060736, 1, 0, 1649711988, 4, 12
434, 108, getegid, 2052060736, 1, 0, 1649711988, 4, 12
434, 46, sendmsg, 12, 1649712096, 16384, 1649711988, 0, 12
434, 3, close, 12, 1649712096, 2, 1649711988, 0, 12
434, 228, clock_gettime, 1, 1649712560, 4294967295, 1649889408, 2, 12
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 0, read, 24, 2091756144, 1024, 4096, 0, 4294967295
1, 3, close, 24, 0, 1540913312, 4096, 32768, 4294967295
1, 228, clock_gettime, 0, 769362768, 4294967295, 769597568, 2093069384, 2075744554
1, 228, clock_gettime, 1, 769362768, 4294967295, 769597568, 2093069384, 2075744554
1, 228, clock_gettime, 1, 769370480, 4294967295, 769597568, 2093069392, 2502713875
434, 257, openat, 4294967196, 1088425571, 524288, 0, 524288, 1088425571
434, 262, newfstatat, 12, 1088412886, 1649711520, 4096, 0, 1088425571
434, 0, read, 12, 2052070528, 4096, 2052074624, 12, 2052070528
434, 0, read, 12, 2052070528, 4096, 1088309952, 12, 0
434, 3, close, 12, 0, 1088632992, 1088309952, 32768, 2052065400
434, 39, getpid, 2052065296, 2052065400, 1, 1088309952, 2052065400, 2052065400
434, 14, rt_sigprocmask, 0, 1649711968, 1649712096, 8, 1649711968, 2029295136
434, 14, rt_sigprocmask, 2, 1649712096, 0, 8, 1649712096, 2029295136
434, 46, sendmsg, 8, 1649712352, 16384, 2052063408, 0, 9300
1, 186, gettid, 2091511984, 4294967295, 4294967295, 363254234, 0, 3300755601
1, 232, epoll_wait, 4, 2093227904, 94, 4294967295, 0, 3300755601
1, 228, clock_gettime, 0, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 1, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 7, 769370176, 4294967295, 769597568, 1, 3300755601
1, 47, recvmsg, 16, 769362976, 1073741920, 0, 0, 2091537144
1, 257, openat, 4294967196, 769362688, 524288, 0, 0, 1
1, 262, newfstatat, 24, 1540693206, 769362160, 4096, 1540909984, 1
1, 0, read, 24, 2091756144, 1024, 4096, 0, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 1
434, 41, socket, 16, 524291, 0, 0, 0, 0
434, 41, socket, 1, 526337, 0, 1078434952, 24, 1078434952
434, 42, connect, 12, 1078431920, 110, 1078434952, 0, 1078431824
434, 3, close, 12, 1078431920, 0, 1078434952, 0, 1078431824
434, 262, newfstatat, 4294967196, 1088426198, 1078431568, 0, 4294967295, 1
434, 262, newfstatat, 4294967196, 1088425571, 1078431920, 0, 939527824, 1
434, 257, openat, 4294967196, 1070026867, 524288, 0, 524288, 1070026867
434, 262, newfstatat, 12, 1088412886, 1078431600, 4096, 524288, 1070026867
434, 8, lseek, 12, 0, 0, 119, 939539136, 939539136
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 0, read, 24, 2091756144, 1024, 4096, 0, 4294967295
434, 186, gettid, 2052039536, 4294967295, 4294967295, 2052063408, 2052063488, 9300
434, 232, epoll_wait, 4, 2052062112, 7, 4294967295, 0, 9300
434, 0, read, 12, 939539136, 4096, 1078433344, 12, 0
434, 0, read, 12, 939539136, 4096, 1078433344, 12, 0
434, 3, close, 12, 0, 1088632992, 1078433344, 32768, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 1, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 28, 0
1, 3, close, 24, 0, 1540913312, 4096, 32768, 4294967295
1, 228, clock_gettime, 1, 769370480, 4294967295, 769597568, 2093080752, 2075744554
1, 186, gettid, 2091511984, 4294967295, 4294967295, 363254234, 0, 3300755601
1, 232, epoll_wait, 4, 2093227904, 94, 4294967295, 0, 3300755601
434, 41, socket, 2, 526338, 0, 43, 0, 2
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 41, socket, 1, 524290, 0, 3568532608, 0, 3175990044
433, 55, getsockopt, 11, 1, 7, 3568532432, 3568532428, 11
433, 54, setsockopt, 11, 1, 7, 3568532436, 4, 11
433, 55, getsockopt, 11, 1, 7, 3568532432, 3568532428, 11
433, 54, setsockopt, 11, 1, 32, 3568532436, 4, 11
433, 102, getuid, 3264755463, 1, 0, 3568532436, 4, 11
433, 107, geteuid, 3264755463, 1, 0, 3568532436, 4, 11
433, 104, getgid, 3264755463, 1, 0, 3568532436, 4, 11
433, 108, getegid, 3264755463, 1, 0, 3568532436, 4, 11
433, 46, sendmsg, 11, 3568532544, 16384, 3568532436, 4, 11
1, 228, clock_gettime, 0, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 1, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 7, 769370176, 4294967295, 769597568, 1, 3300755601
1, 47, recvmsg, 16, 769362976, 1073741920, 0, 0, 2091537144
1, 257, openat, 4294967196, 769362688, 524288, 0, 0, 1
1, 262, newfstatat, 24, 1540693206, 769362160, 4096, 1540909984, 1
1, 0, read, 24, 2091756144, 1024, 4096, 0, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 0, read, 24, 2091756144, 1024, 4096, 0, 4294967295
1, 3, close, 24, 0, 1540913312, 4096, 32768, 4294967295
1, 228, clock_gettime, 0, 769362768, 4294967295, 769597568, 2093069384, 2075744554
1, 228, clock_gettime, 1, 769362768, 4294967295, 769597568, 2093069384, 2075744554
1, 228, clock_gettime, 1, 769370480, 4294967295, 769597568, 2093069392, 2510712979
1, 186, gettid, 2091511984, 4294967295, 4294967295, 363254234, 0, 3300755601
1, 232, epoll_wait, 4, 2093227904, 94, 4294967295, 0, 3300755601
433, 3, close, 11, 3568532544, 16384, 3568532436, 4, 11
433, 286, timerfd_settime, 6, 1, 3568532752, 0, 4, 11
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153215999, 3568532464, 0, 3176000320, 287
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 57330
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4982, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 57330
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 57330
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4993, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 57330
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 3, close, 12, 0, 1, 1078425264, 2, 1078426290
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 1, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 28, 0
434, 41, socket, 2, 526338, 0, 43, 0, 2
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 37678
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4991, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 37678
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 37678
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4994, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
